availability,category,description,num_of_reviews,num_of_stars,price,price_excl_tax,price_incl_tax,product_type,tax,title,upc,url
1,fiction,"A chilling psychological thriller about a marriage, a way of life, and how far one woman will go to keep what is rightfully hersJodi and Todd are at a bad place in their marriage. Much is at stake, including the affluent life they lead in their beautiful waterfront condo in Chicago, as she, the killer, and he, the victim, rush haplessly toward the main event. He is a commi A chilling psychological thriller about a marriage, a way of life, and how far one woman will go to keep what is rightfully hersJodi and Todd are at a bad place in their marriage. Much is at stake, including the affluent life they lead in their beautiful waterfront condo in Chicago, as she, the killer, and he, the victim, rush haplessly toward the main event. He is a committed cheater. She lives and breathes denial. He exists in dual worlds. She likes to settle scores. He decides to play for keeps. She has nothing left to lose. Told in alternating voices, The Silent Wife is about a marriage in the throes of dissolution, a couple headed for catastrophe, concessions that can’t be made, and promises that won’t be kept. Expertly plotted and reminiscent of Gone Girl and These Things Hidden, The Silent Wife ensnares the reader from page one and does not let go. ...more",0,star-rating Five,12.34,12.34,12.34,books,0.0,The Silent Wife,b78deb463531d078,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html
1,fiction,"The morning of her niece’s wedding, Margo Just drinks a double martini and contemplates the many mistakes she’s made in her fifty-odd years of life. Spending three decades in love with a wonderful but unattainable man is pretty high up on her list of missteps, as is a long line of unsuccessful love affairs accompanied by a seemingly endless supply of delicious cocktails.Wh The morning of her niece’s wedding, Margo Just drinks a double martini and contemplates the many mistakes she’s made in her fifty-odd years of life. Spending three decades in love with a wonderful but unattainable man is pretty high up on her list of missteps, as is a long line of unsuccessful love affairs accompanied by a seemingly endless supply of delicious cocktails.When the young bride flees—taking with her a family heirloom and leaving behind six hundred bewildered guests—her mother offers Margo fifty grand to retrieve her spoiled brat of a daughter and the invaluable property she stole. So, together with the bride’s jilted and justifiably crabby fiancé, Margo sets out in a borrowed 1955 red MG on a cross-country chase. Along the way, none of what she discovers will be quite what she expected. But it might be exactly what she’s been seeking all along.From acclaimed humor writer Jane Lotter comes this madcap, laugh-out-loud adventure, The Bette Davis Club. Revised edition: This edition of The Bette Davis Club includes editorial revisions. ...more",0,star-rating Three,30.66,30.66,30.66,books,0.0,The Bette Davis Club,dfb0849016bc122c,https://books.toscrape.com/catalogue/the-bette-davis-club_59/index.html
1,fiction,"A vibrant debut novel, set in Brooklyn and Bangladesh, Bright Lines follows three young women and one family struggling to make peace with secrets and their past. For as long as she can remember, Ella has longed to feel at home. Orphaned as a child after her parents’ murder, and afflicted with hallucinations at dusk, she’s always felt more at ease in nature than with peopl A vibrant debut novel, set in Brooklyn and Bangladesh, Bright Lines follows three young women and one family struggling to make peace with secrets and their past. For as long as she can remember, Ella has longed to feel at home. Orphaned as a child after her parents’ murder, and afflicted with hallucinations at dusk, she’s always felt more at ease in nature than with people. She traveled from Bangladesh to Brooklyn to live with the Saleems: her uncle Anwar, aunt Hashi, and their beautiful daughter, Charu, her complete opposite. One summer, when Ella returns home from college, she discovers Charu’s friend Maya—an Islamic cleric’s runaway daughter—asleep in her bedroom.  As the girls have a summer of clandestine adventure and sexual awakenings, Anwar—owner of a popular botanical apothecary—has his own secrets, threatening his thirty-year marriage. But when tragedy strikes, the Saleems find themselves blamed. To keep his family from unraveling, Anwar takes them on a fated trip to Bangladesh, to reckon with the past, their extended family, and each other. ...more",0,star-rating Five,39.07,39.07,39.07,books,0.0,Bright Lines,230ac636ea0ea415,https://books.toscrape.com/catalogue/bright-lines_11/index.html
1,fiction,"“A sweet and savory treat.” —People“An impressive feat of narrative jujitsu . . . that keeps readers turning the pages too fast to realize just how ingenious they are.”—The New York Times Book Review, Editor’s Pick“Kitchens of the Great Midwest is a terrific reminder of what can be wrested from suffering and struggle—not only success, but also considerable irony, a fair am “A sweet and savory treat.” —People“An impressive feat of narrative jujitsu . . . that keeps readers turning the pages too fast to realize just how ingenious they are.”—The New York Times Book Review, Editor’s Pick“Kitchens of the Great Midwest is a terrific reminder of what can be wrested from suffering and struggle—not only success, but also considerable irony, a fair amount of wisdom and a decent meal.”—Jane Smiley, The GuardianAs seen on The Skimm: “Warning: this will make you hungry. . . . You won’t be able to put it down. And it will up your kitchen game.”Kitchens of the Great Midwest, about a young woman with a once-in-a-generation palate who becomes the iconic chef behind the country’s most coveted dinner reservation, is the summer’s most hotly anticipated debut.   When Lars Thorvald’s wife, Cynthia, falls in love with wine—and a dashing sommelier—he’s left to raise their baby, Eva, on his own. He’s determined to pass on his love of food to his daughter—starting with puréed pork shoulder. As Eva grows, she finds her solace and salvation in the flavors of her native Minnesota. From Scandinavian lutefisk to hydroponic chocolate habaneros, each ingredient represents one part of Eva’s journey as she becomes the star chef behind a legendary and secretive pop-up supper club, culminating in an opulent and emotional feast that’s a testament to her spirit and resilience.   Each chapter in J. Ryan Stradal’s startlingly original debut tells the story of a single dish and character, at once capturing the zeitgeist of the Midwest, the rise of foodie culture, and delving into the ways food creates community and a sense of identity. By turns quirky, hilarious, and vividly sensory, Kitchens of the Great Midwest is an unexpected mother-daughter story about the bittersweet nature of life—its missed opportunities and its joyful surprises. It marks the entry of a brilliant new talent.From the Hardcover edition. ...more",0,star-rating Five,57.2,57.2,57.2,books,0.0,Kitchens of the Great Midwest,06f6a57a6d532844,https://books.toscrape.com/catalogue/kitchens-of-the-great-midwest_28/index.html
7,christian fiction,"A Story of Love, Desperation, and Hope During a Great Biblical EpochSold into slavery by her father and forsaken by the man she was supposed to marry, young Egyptian Kiya must serve a mistress who takes pleasure in her humiliation. When terrifying plagues strike Egypt, Kiya is in the middle of it all.To save her older brother and escape the bonds of slavery, Kiya flees wit A Story of Love, Desperation, and Hope During a Great Biblical EpochSold into slavery by her father and forsaken by the man she was supposed to marry, young Egyptian Kiya must serve a mistress who takes pleasure in her humiliation. When terrifying plagues strike Egypt, Kiya is in the middle of it all.To save her older brother and escape the bonds of slavery, Kiya flees with the Hebrews during the Great Exodus. She finds herself utterly dependent on a fearsome God she's only just beginning to learn about, and in love with a man who despises her people. With everything she's ever known swept away, will Kiya turn back toward Egypt or surrender her life and her future to Yahweh? ...more",0,star-rating Five,17.97,17.97,17.97,books,0.0,Counted With the Stars (Out from Egypt #1),4807043b8218e9ce,https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
3,christian fiction,"Casey knows the truth.But it won’t set her free.Casey Cox’s DNA is all over the crime scene. There’s no use talking to police; they have failed her abysmally before. She has to flee before she’s arrested . . . or worse. The truth doesn’t matter anymore.But what is the truth? That’s the question haunting Dylan Roberts, the war-weary veteran hired to find Casey. PTSD has mar Casey knows the truth.But it won’t set her free.Casey Cox’s DNA is all over the crime scene. There’s no use talking to police; they have failed her abysmally before. She has to flee before she’s arrested . . . or worse. The truth doesn’t matter anymore.But what is the truth? That’s the question haunting Dylan Roberts, the war-weary veteran hired to find Casey. PTSD has marked him damaged goods, but bringing Casey back can redeem him. Though the crime scene seems to tell the whole story, details of the murder aren’t adding up. Casey Cox doesn’t fit the profile of a killer. But are Dylan’s skewed perceptions keeping him from being objective? If she isn’t guilty, why did she run?Unraveling her past and the evidence that condemns her will take more time than he has, but as Dylan’s damaged soul intersects with hers, he is faced with two choices. The girl who occupies his every thought is a psychopathic killer . . . or a selfless hero. And the truth could be the most deadly weapon yet. ...more",0,star-rating Four,49.97,49.97,49.97,books,0.0,If I Run (If I Run #1),61569d12d4ae7161,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html
7,christian fiction,"Maple Valley became Amelia Bentley's haven after her heart and her dreams of a family were shattered. But her new life as a newspaper editor is shaken when the small-town paper is in danger of closing. Her one hope: A lead on an intriguing story that just might impress the new publisher...if only she new who he was.After his biggest campaign success yet, widowed speechwrit Maple Valley became Amelia Bentley's haven after her heart and her dreams of a family were shattered. But her new life as a newspaper editor is shaken when the small-town paper is in danger of closing. Her one hope: A lead on an intriguing story that just might impress the new publisher...if only she new who he was.After his biggest campaign success yet, widowed speechwriter Logan Walker now has the chance of a lifetime--a spot on a presidential campaign. But his plans are interrupted when he finds out he's inherited his hometown newspaper. He travels home intent on selling the paper and spending some much-needed time with his young daughter before making the leap into national politics.But instead of a quick sale and peaceful break from his hectic career, Logan finds himself helping Amelia chase her story. She's scrappy, but wounded. He's dependable, but lost. They may butt heads more than expected, but a series of leads on Maple Valley's quirky unsolved mystery is just the start of the sparks that fly in the office and in their hearts. ...more",0,star-rating Two,28.77,28.77,28.77,books,0.0,Like Never Before (Walker Family #2),b6670507e85b30e6,https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
15,christian fiction,"California's gold country, 1850. A time when men sold their souls for a bag of gold and women sold their bodies for a place to sleep.Angel expects nothing from men but betrayal. Sold into prostitution as a child she survives by keeping her hatred alive. And what she hates most are the men who use her, leaving her empty and dead inside.Then she meets Michael Hosea. A man wh California's gold country, 1850. A time when men sold their souls for a bag of gold and women sold their bodies for a place to sleep.Angel expects nothing from men but betrayal. Sold into prostitution as a child she survives by keeping her hatred alive. And what she hates most are the men who use her, leaving her empty and dead inside.Then she meets Michael Hosea. A man who seeks his Father's heart in everything, Michael obeys God's call to marry Angel and to love her unconditionally. Slowly, day by day, he defies Angel's every bitter expectation, until despite her resistance, her frozen heart begins to thaw.But with her unexpected softening come overwhelming feelings of unworthiness and fear. And so Angel runs. Back to the darkness, away from her husband's pursuing love, terrified of the truth she no longer can deny: Her final healing must come from the One who loves her even more than Michael does ... the One who will never let her go. ...more",0,star-rating Five,20.47,20.47,20.47,books,0.0,Redeeming Love,b53db2271c9624f7,https://books.toscrape.com/catalogue/redeeming-love_826/index.html
15,christian fiction,"A disgraced scholar running from her past and an entrepreneur chasing his future find themselves thrown together—and fall in love—on a Tolkien tour of New Zealand.Allison Shire (yes, like where the Hobbits live) is a disgraced academic who is done with love. Her belief in “happily ever after” ended the day she discovered her husband was still married to a wife she knew not A disgraced scholar running from her past and an entrepreneur chasing his future find themselves thrown together—and fall in love—on a Tolkien tour of New Zealand.Allison Shire (yes, like where the Hobbits live) is a disgraced academic who is done with love. Her belief in “happily ever after” ended the day she discovered her husband was still married to a wife she knew nothing about. She finally finds a use for her English degree by guiding tours through the famous sites featured in the Lord of the Rings and The Hobbit movies. By living life on the road and traveling New Zealand as a luxury tour guide, Allison manages to outrun the pain of her past she can’t face.Jackson Gregory was on the cusp of making it big. Then suddenly his girlfriend left him—for his biggest business competitor—and took his most guarded commercial secrets with her. To make matters worse, the Iowa farm that has been in his family for generations is facing foreclosure. Determined to save his parents from financial ruin, he’ll do whatever it takes to convince his wealthy great-uncle to invest in his next scheme, which means accompanying him to the bottom of the world to spend three weeks pretending to be a die-hard Lord of the Rings fan, even though he knows nothing about the stories. The one thing that stands between him and his goal is a know-it-all tour guide who can’t stand him and pegged him as a fake the moment he walked off the plane.When Allison leads the group through the famous sites of the Tolkien movies, she and Jackson start to see each other differently, and as they keep getting thrown together on the tour, they find themselves drawn to each other. Neither expected to fall in love again, but can they find a way beyond their regrets to take a chance on the one thing they’re not looking for? ...more",0,star-rating Four,49.46,49.46,49.46,books,0.0,Close to You,a57b1dcbd6849222,https://books.toscrape.com/catalogue/close-to-you_798/index.html
8,christian fiction,"Psychology professor and criminal profiler Taylor Martin prides herself on being able to solve any crime, except the one she wants most desperately to solve--the disappearance of her father twenty years ago. When she finally has a lead on his whereabouts, Taylor returns home to Logan Point, Mississippi, to investigate. But as she is stalking the truth about the past, someo Psychology professor and criminal profiler Taylor Martin prides herself on being able to solve any crime, except the one she wants most desperately to solve--the disappearance of her father twenty years ago. When she finally has a lead on his whereabouts, Taylor returns home to Logan Point, Mississippi, to investigate. But as she is stalking the truth about the past, someone is stalking her.Nick Sinclair pens mystery novels for a living, but the biggest mystery to him is how he can ever get over the death of his wife--a tragedy he believes he could have prevented. With his estranged brother the only family he has left, Nick sets out to find him. But when he crosses paths with Taylor, all he seems to find is trouble. ...more",0,star-rating Five,39.67,39.67,39.67,books,0.0,Shadows of the Past (Logan Point #1),bee6e93e9976f4fa,https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
1,fiction,"Dear Luke,First let me say—I love you…I didn’t want to leave you… Luke Richardson has returned home after burying Natalie, his beloved wife of sixteen years, ready to face the hard job of raising their three children alone. But there’s something he’s not prepared for—a blue envelope with his name scrawled across the front in Natalie’s handwriting, waiting for him on the f Dear Luke,First let me say—I love you…I didn’t want to leave you… Luke Richardson has returned home after burying Natalie, his beloved wife of sixteen years, ready to face the hard job of raising their three children alone. But there’s something he’s not prepared for—a blue envelope with his name scrawled across the front in Natalie’s handwriting, waiting for him on the floor of their suburban Michigan home.The letter inside, written on the first day of Natalie’s cancer treatment a year ago, turns out to be the first of many. Luke is convinced they’re genuine, but who is delivering them? As his obsession with the letters grows, Luke uncovers long-buried secrets that make him question everything he knew about his wife and their family. But the revelations also point the way toward a future where love goes on—in written words, in memories, and in the promises it’s never too late to keep. ...more",0,star-rating Three,51.96,51.96,51.96,books,0.0,When I'm Gone,c5f91eb481427dc5,https://books.toscrape.com/catalogue/when-im-gone_95/index.html
1,add a comment,"A rousing call to arms whose influence is still felt today, Karl Marx and Friedrich Engels' The Communist Manifesto is edited with an introduction by Gareth Stedman-Jones in Penguin Classics.Marx and Engels's revolutionary summons to the working classes, The Communist Manifesto is one of the most important political theories ever formulated. After four years of collaborati A rousing call to arms whose influence is still felt today, Karl Marx and Friedrich Engels' The Communist Manifesto is edited with an introduction by Gareth Stedman-Jones in Penguin Classics.Marx and Engels's revolutionary summons to the working classes, The Communist Manifesto is one of the most important political theories ever formulated. After four years of collaboration, they produced an incisive account of their idea of Communism, in which they envisage a society without classes, private property or a state, arguing that the exploitation of industrial workers will eventually lead to a revolution in which Capitalism is overthrown. This vision provided the theoretical basis of political systems in Russia, China, Cuba and Eastern Europe, affecting the lives of millions. The Communist Manifesto still remains a landmark text: a work that continues to influence and provoke debate on capitalism and class.Gareth Stedman Jones's extensive and scholarly introduction provides an unique assessment of the place of The Communist Manifesto in history, and its continuing relevance as a depiction of global capitalism. This edition reproduces Samuel Moore's translation of 1888 and contains a guide to further reading, notes and an index.Karl Marx (1818-1883) was born in Trier, Germany and studied law at Bonn and Berlin. He settled in London, where he studied economics and wrote the first volume of his major work, Das Kapital (1867, with two further volumes in 1884 and 1894). He is buried in Highgate Cemetery, London.Friedrich Engels (1820-1895), as well as his collaboration with Marx, was the author of The Condition of the Working Class in England (1845), based on personal observations and research.If you enjoyed The Communist Manifesto, you might like Marx's Capital, also available in Penguin Classics.'The words of the Communist Manifesto flare like the fiery writing on the wall above the crumbling bastions of capitalist society: socialism or barbarism!'Rosa Luxemburg ...more",0,star-rating Three,14.76,14.76,14.76,books,0.0,The Communist Manifesto,18b4545a5ed15581,https://books.toscrape.com/catalogue/the-communist-manifesto_61/index.html
1,add a comment,"Since it was first published in 1954, William Golding's classic debut novel has remained a stark allegory of civilization, survival, and human nature. As dystopian stories like Hunger Games and Battle Royale surge in popularity, this haunting tale of a group of young boys stranded on a desert island still captivates schoolchildren around the world, raising timeless and pro Since it was first published in 1954, William Golding's classic debut novel has remained a stark allegory of civilization, survival, and human nature. As dystopian stories like Hunger Games and Battle Royale surge in popularity, this haunting tale of a group of young boys stranded on a desert island still captivates schoolchildren around the world, raising timeless and profound questions about how easily society can slip into chaos and savagery when rules and order have been abandoned.When a plane crashes on a remote island, a small group of schoolboys are the sole survivors. From the prophetic Simon and virtuous Ralph to the lovable Piggy and brutish Jack, each of the boys attempts to establish control as the reality- and brutal savagery-of their situation sets in.A teacher himself, Golding clearly understood how to interest children with a gripping story and strong, sympathetic characters. The novel serves as a catalyst for thought-provoking discussion and analysis of universal issues, not only concerning the capabilities of humans for good and evil and the fragility of moral inhibition, but beyond.The boys' struggle to find a way of existing in a community with no fixed boundaries invites readers to evaluate the concepts involved in social and political constructs and moral frameworks. Symbolism is strong throughout, revealing both the boys' capacity for empathy and hope, as well as illuminating the darkest corners of the human spirit. Ideas of community, leadership, and the rule of law are called into question as the reader has to consider who has a right to power, why, and what the consequences of the acquisition of power may be.Often compared to Catcher in the Rye, Lord of the Flies also represents a coming-of-age story of innocence lost. ...more",0,star-rating Three,24.89,24.89,24.89,books,0.0,Lord of the Flies,71a6471bbdac21d9,https://books.toscrape.com/catalogue/lord-of-the-flies_30/index.html
1,add a comment,"Literature's grandest evocation of life's journey, at once an ageless human story and an individual test of moral endurance, Homer's ancient Greek epic The Odyssey is translated by Robert Fagles with an introduction and notes by Bernard Knox in Penguin Classics.When Robert Fagles' translation of The Iliad was published in 1990, critics and scholars alike hailed it as a mas Literature's grandest evocation of life's journey, at once an ageless human story and an individual test of moral endurance, Homer's ancient Greek epic The Odyssey is translated by Robert Fagles with an introduction and notes by Bernard Knox in Penguin Classics.When Robert Fagles' translation of The Iliad was published in 1990, critics and scholars alike hailed it as a masterpiece. Here, one of the great modern translators presents us with The Odyssey, Homer's best-loved poem, recounting Odysseus' wanderings after the Trojan War. With wit and wile, the 'man of twists and turns' meets the challenges of the sea-god Poseidon, and monsters ranging from the many-headed Scylla to the cannibalistic Cyclops Polyphemus - only to return after twenty years to a home besieged by his wife Penelope's suitors. In the myths and legends retold in this immortal poem, Fagles has captured the energy of Homer's original in a bold, contemporary idiom.Seven greek cities claim the honour of being the birthplace of Homer (c. 8th-7th century BC), the poet to whom the composition of the Iliad and Odyssey are attributed. The Iliad is the oldest surviving work of Western literature, but the identity - or even the existence - of Homer himself is a complete mystery, with no reliable biographical information having survived.If you enjoyed The Odyssey, you might like Robert Fagles' translation of The Iliad, also available in Penguin Classics.'Wonderfully readable ... Just the right blend of roughness and sophistication'Ted Hughes'A memorable achievement ... Mr Fagles has been remarkably successful in finding a style that is of our time and yet timeless'Richard Jenkyns, The New York Times Book Review'His translation of The Odyssey is his best work yet'Garry Wills, New Yorker ...more",0,star-rating Three,29.64,29.64,29.64,books,0.0,The Odyssey,f0512adadffd2480,https://books.toscrape.com/catalogue/the-odyssey_77/index.html
1,add a comment,"A haunting and hopeful tale of discovering light in even the darkest of places.For his whole life, the boy has lived underground, in a basement with his parents, grandmother, sister, and brother. Before he was born, his family was disfigured by a fire. His sister wears a white mask to cover her burns.He spends his hours with his cactus, reading his book on insects, or touc A haunting and hopeful tale of discovering light in even the darkest of places.For his whole life, the boy has lived underground, in a basement with his parents, grandmother, sister, and brother. Before he was born, his family was disfigured by a fire. His sister wears a white mask to cover her burns.He spends his hours with his cactus, reading his book on insects, or touching the one ray of sunlight that filters in through a crack in the ceiling. Ever since his sister had a baby, everyone’s been acting very strangely. The boy begins to wonder why they never say who the father is, about what happened before his own birth, about why they’re shut away.A few days ago, some fireflies arrived in the basement. His grandma said, There’s no creature more amazing than one that can make its own light. That light makes the boy want to escape, to know the outside world. Problem is, all the doors are locked. And he doesn’t know how to get out.… ...more",0,star-rating One,54.43,54.43,54.43,books,0.0,The Light of the Fireflies,04e43893e32f9d29,https://books.toscrape.com/catalogue/the-light-of-the-fireflies_71/index.html
1,add a comment,"The Iliad is one of the two great epics of Homer, and is typically described as one of the greatest war stories of all time, but to say the Iliad is a war story does not begin to describe the emotional sweep of its action and characters: Achilles, Helen, Hector, and other heroes of Greek myth and history in the tenth and final year of the Greek siege of Troy.",0,star-rating One,16.16,16.16,16.16,books,0.0,The Iliad,86d8bd7afa5b51b3,https://books.toscrape.com/catalogue/the-iliad_69/index.html
1,add a comment,"Presented in the form of a dialogue between Socrates and three different interlocutors, this classic text is an enquiry into the notion of a perfect community and the ideal individual within it. During the conversation, other questions are raised: what is goodness?; what is reality?; and what is knowledge? The Republic also addresses the purpose of education and the role o Presented in the form of a dialogue between Socrates and three different interlocutors, this classic text is an enquiry into the notion of a perfect community and the ideal individual within it. During the conversation, other questions are raised: what is goodness?; what is reality?; and what is knowledge? The Republic also addresses the purpose of education and the role of both women and men as guardians of the people. With remarkable lucidity and deft use of allegory, Plato arrives at a depiction of a state bound by harmony and ruled by philosopher kings. ...more",0,star-rating Three,33.78,33.78,33.78,books,0.0,The Republic,0ec9d2b018fb10d8,https://books.toscrape.com/catalogue/the-republic_78/index.html
3,business,"Most business books give you the same old advice: Write a business plan, study the competition, seek investors, yadda yadda. If you're looking for a book like that, put this one back on the shelf.Rework shows you a better, faster, easier way to succeed in business. Read it and you'll know why plans are actually harmful, why you don't need outside investors, and why you're Most business books give you the same old advice: Write a business plan, study the competition, seek investors, yadda yadda. If you're looking for a book like that, put this one back on the shelf.Rework shows you a better, faster, easier way to succeed in business. Read it and you'll know why plans are actually harmful, why you don't need outside investors, and why you're better off ignoring the competition. The truth is, you need less than you think. You don't need to be a workaholic. You don't need to staff up. You don't need to waste time on paperwork or meetings. You don't even need an office. Those are all just excuses.  What you really need to do is stop talking and start working. This book shows you the way. You'll learn how to be more productive, how to get exposure without breaking the bank, and tons more counterintuitive ideas that will inspire and provoke you.With its straightforward language and easy-is-better approach, Rework is the perfect playbook for anyone who’s ever dreamed of doing it on their own. Hardcore entrepreneurs, small-business owners, people stuck in day jobs they hate, victims of ""downsizing,"" and artists who don’t want to starve anymore will all find valuable guidance in these pages. ...more",0,star-rating Two,44.88,44.88,44.88,books,0.0,Rework,8e9dd8431170c09e,https://books.toscrape.com/catalogue/rework_212/index.html
12,psychology,"Dr. Jeanne Safer has dedicated much of her decades' long career in psychotherapy to exploring taboo subjects that we all think about in private but seldom discuss in public. From conflicted sibling relationships to the choice not to have children, Safer's work has always been unflinching in its aim to dive deep into topics that make most of us blush, but which are present Dr. Jeanne Safer has dedicated much of her decades' long career in psychotherapy to exploring taboo subjects that we all think about in private but seldom discuss in public. From conflicted sibling relationships to the choice not to have children, Safer's work has always been unflinching in its aim to dive deep into topics that make most of us blush, but which are present in all of our lives. In The Golden Condom, Safer turns her sharp and fearless eye to a subject perhaps more universal than any other-love in all its permutations.In The Golden Condom Safer interweaves her own experiences with those of a variety of memorable people, including her patients, telling a series of tales that investigate relationships--both healthy and toxic--that most of us don't escape life without experiencing at least once, including traumatic friendships, love after loss, unrequited or obsessional love and more. Never prescriptive and always entertaining, these stories will demolish any suspicion you might have that you're alone in navigating a turbulent romantic life, and will inspire you with the range of possibilities that exist to find love, however unconventional, and at any age. ...more",0,star-rating One,39.43,39.43,39.43,books,0.0,The Golden Condom: And Other Essays on Love Lost and Found,235fa48eeed11d82,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html
11,psychology,"A groundbreaking approach to transforming traumatic legacies passed down in families over generations, by an acclaimed expert in the field Depression. Anxiety. Chronic Pain. Phobias. Obsessive thoughts. The evidence is compelling: the roots of these difficulties may not reside in our immediate life experience or in chemical imbalances in our brains—but in the lives of our A groundbreaking approach to transforming traumatic legacies passed down in families over generations, by an acclaimed expert in the field  Depression. Anxiety. Chronic Pain. Phobias. Obsessive thoughts. The evidence is compelling: the roots of these difficulties may not reside in our immediate life experience or in chemical imbalances in our brains—but in the lives of our parents, grandparents, and even great-grandparents. The latest scientific research, now making headlines, supports what many have long intuited—that traumatic experience can be passed down through generations. It Didn’t Start with You builds on the work of leading experts in post-traumatic stress, including Mount Sinai School of Medicine neuroscientist Rachel Yehuda and psychiatrist Bessel van der Kolk, author of The Body Keeps the Score. Even if the person who suffered the original trauma has died, or the story has been forgotten or silenced, memory and feelings can live on. These emotional legacies are often hidden, encoded in everything from gene expression to everyday language, and they play a far greater role in our emotional and physical health than has ever before been understood.   As a pioneer in the field of inherited family trauma, Mark Wolynn has worked with individuals and groups on a therapeutic level for over twenty years. It Didn’t Start with You offers a pragmatic and prescriptive guide to his method, the Core Language Approach. Diagnostic self-inventories provide a way to uncover the fears and anxieties conveyed through everyday words, behaviors, and physical symptoms. Techniques for developing a genogram or extended family tree create a map of experiences going back through the generations. And visualization, active imagination, and direct dialogue create pathways to reconnection, integration, and reclaiming life and health. It Didn’t Start With You is a transformative approach to resolving longstanding difficulties that in many cases, traditional therapy, drugs, or other interventions have not had the capacity to touch. ...more",0,star-rating Three,56.27,56.27,56.27,books,0.0,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,ce8666d9b42fc9a0,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
6,psychology,"WITH A NEW PREFACE BY THE AUTHORIn her bestselling classic, An Unquiet Mind, Kay Redfield Jamison changed the way we think about moods and madness.Dr. Jamison is one of the foremost authorities on manic-depressive (bipolar) illness;she has also experienced it firsthand. For evenwhile she was pursuing her career in academic medicine, Jamison found herself succumbing to the WITH A NEW PREFACE BY THE AUTHORIn her bestselling classic, An Unquiet Mind, Kay Redfield Jamison changed the way we think about moods and madness.Dr. Jamison is one of the foremost authorities on manic-depressive (bipolar) illness; she has also experienced it firsthand. For even while she was pursuing her career in academic medicine, Jamison found herself succumbing to the same exhilarating highs and catastrophic depressions that afflicted many of her patients, as her disorder launched her into ruinous spending sprees, episodes of violence, and an attempted suicide.Here Jamison examines bipolar illness from the dual perspectives of the healer and the healed, revealing both its terrors and the cruel allure that at times prompted her to resist taking medication. An Unquiet Mind is a memoir of enormous candor, vividness, and wisdom—a deeply powerful book that has both transformed and saved lives. ...more",0,star-rating Three,21.3,21.3,21.3,books,0.0,An Unquiet Mind: A Memoir of Moods and Madness,46cb43c2ab133ccc,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
3,psychology,"In the highly anticipated Thinking, Fast and Slow, Kahneman takes us on a groundbreaking tour of the mind and explains the two systems that drive the way we think. System 1 is fast, intuitive, and emotional; System 2 is slower, more deliberative, and more logical. Kahneman exposes the extraordinary capabilities—and also the faults and biases—of fast thinking, and reveals t In the highly anticipated Thinking, Fast and Slow, Kahneman takes us on a groundbreaking tour of the mind and explains the two systems that drive the way we think. System 1 is fast, intuitive, and emotional; System 2 is slower, more deliberative, and more logical. Kahneman exposes the extraordinary capabilities—and also the faults and biases—of fast thinking, and reveals the pervasive influence of intuitive impressions on our thoughts and behavior. The impact of loss aversion and overconfidence on corporate strategies, the difficulties of predicting what will make us happy in the future, the challenges of properly framing risks at work and at home, the profound effect of cognitive biases on everything from playing the stock market to planning the next vacation—each of these can be understood only by knowing how the two systems work together to shape our judgments and decisions.Engaging the reader in a lively conversation about how we think, Kahneman reveals where we can and cannot trust our intuitions and how we can tap into the benefits of slow thinking. He offers practical and enlightening insights into how choices are made in both our business and our personal lives—and how we can use different techniques to guard against the mental glitches that often get us into trouble. Thinking, Fast and Slow will transform the way you think about thinking. ...more",0,star-rating One,21.14,21.14,21.14,books,0.0,"Thinking, Fast and Slow",719d72f3ee512dc6,https://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
